anoCenso,cod,nome,codCidade,cidade,estado,regiao,situacaoFuncionamento,dependenciaAdministrativa,idebAI,idebAF,enemMediaGeral,situacaoFuncionamentoTxt,dependenciaAdministrativaTxt
2013,41042476,AFRANIO PEIXOTO E E EF,4100103,ABATIA,PR,Sul,1,2,0.0,3.5,0.0,Em atividade,Estadual
2013,41042492,ANJO DA GUARDA C M E I,4100103,ABATIA,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41042506,ANTONIO CALIJONE E R M EF,4100103,ABATIA,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41042590,BOSCO E M DOM EI EF,4100103,ABATIA,PR,Sul,1,3,5.0,0.0,0.0,Em atividade,Municipal
2013,41357698,JAN KOSK E PE EI EF MOD ED ESP,4100103,ABATIA,PR,Sul,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,41148673,MONSABER E EI EF,4100103,ABATIA,PR,Sul,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,41532112,NIMBOEATY M AWA TIROPE E E I EI EF,4100103,ABATIA,PR,Sul,1,2,0.0,0.0,0.0,Em atividade,Estadual
2013,41042670,RUI BARBOSA C E EM,4100103,ABATIA,PR,Sul,1,2,0.0,0.0,0.0,Em atividade,Estadual
2013,41120000,BARRA DO MENDES E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41120086,CORREGO DO FRANCO E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41532082,DIOGO RAMOS C E QUILOMBOLA EF M,4100202,ADRIANOPOLIS,PR,Sul,1,2,0.0,0.0,0.0,Em atividade,Estadual
2013,41382552,FANI LERNER C M E I,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41120132,GIOVANNINI E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41143310,JOANI V DE ARAUJO E EI EF MOD ED ESP,4100202,ADRIANOPOLIS,PR,Sul,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,41120140,JOAO G DE ALMEIDA E M EI EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,4.800000190734863,0.0,0.0,Em atividade,Municipal
2013,41120159,JOAO SURA E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41120230,NOSSA SRA PERPETUO SOCORRO E M EI EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,5.099999904632568,0.0,0.0,Em atividade,Municipal
2013,41120299,PORTO NOVO C E C EF M,4100202,ADRIANOPOLIS,PR,Sul,1,2,0.0,4.199999809265137,0.0,Em atividade,Estadual
2013,41120353,SANTA BARBARA C E EF M N,4100202,ADRIANOPOLIS,PR,Sul,1,2,0.0,3.299999952316284,0.0,Em atividade,Estadual
2013,41120388,SELBMANN C E EF M,4100202,ADRIANOPOLIS,PR,Sul,1,2,0.0,4.800000190734863,452.9119873046875,Em atividade,Estadual
2013,41120027,TEREZA BACIL DE SOUZA LIMA E M EI EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,4.699999809265137,0.0,0.0,Em atividade,Municipal
2013,41119967,VALDINEI JOSE ALVES E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41120434,VARGINHA E R M EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41120450,VILA MOTA E R M EI EF,4100202,ADRIANOPOLIS,PR,Sul,1,3,4.900000095367432,0.0,0.0,Em atividade,Municipal
2013,41141342,CECILIA MEIRELES E M EF,4100301,AGUDOS DO SUL,PR,Sul,1,3,5.0,0.0,0.0,Em atividade,Municipal
2013,41141377,GETULIO VARGAS E R M EF,4100301,AGUDOS DO SUL,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41377532,ISRAEL CAMARGO E EI EF MOD ED ESP,4100301,AGUDOS DO SUL,PR,Sul,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,41358007,LAR DA CRIANCA FELIZ C M E I,4100301,AGUDOS DO SUL,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41141415,MONTEIRO LOBATO E R M EF,4100301,AGUDOS DO SUL,PR,Sul,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,41141482,RUI BARBOSA C E C EF M,4100301,AGUDOS DO SUL,PR,Sul,1,2,0.0,4.199999809265137,0.0,Em atividade,Estadual
