anoCenso,cod,nome,codCidade,cidade,estado,regiao,situacaoFuncionamento,dependenciaAdministrativa,idebAI,idebAF,enemMediaGeral,situacaoFuncionamentoTxt,dependenciaAdministrativaTxt
2013,15587843,ASSOCIACAO BENEFICENTE DE EDUCACAO E NEUROFUNCIONAL MILTOM M,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15161404,ASSOCIACAO DAS FAMILIAS DA CASA FAMILIAR RURAL MANOEL PAULINO DE SOUZA,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15064298,CASA BEM TE VI-APAE DE ABAETETUBA,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15162230,CDC EDUCACAO LTDA-ME,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15205606,CENTRO DE EDUCACAO INTEGRADA SEMEAR,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15064247,CENTRO EDUCACIONAL NOSSA SENHORA DA CONCEICAO,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15158861,CENTRO EDUCACIONAL PAN AMERICANO,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15584038,CENTRO EDUCACIONAL VITORIA-REGIA,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15066860,CENTRO ESCOLAR CAMINHEIRO DO BEM,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,0.0,Em atividade,Privada
2013,15584062,COLEGIO ENGELS SS LTDA,1500107,ABAETETUBA,PA,Norte,1,4,0.0,0.0,543.8319702148438,Em atividade,Privada
2013,15162109,CRECHE MUNICIPAL FRANCISCO MAUES CARVALHO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15140261,CRECHE MUNICIPAL IRMA EUFRASIA MARIA DE BELEM,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065693,E M E F 4 DE MARCO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15145425,E M E F ACENDENDO AS LUZES,1500107,ABAETETUBA,PA,Norte,1,3,5.099999904632568,0.0,0.0,Em atividade,Municipal
2013,15875962,E M E F BAIXO TAUERA,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15532291,E M E F CRISTO REI,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065413,E M E F DA COSTA MARATAUIRA,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15064832,E M E F DO CUJARI,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15553752,E M E F DR FRANCISCO LEITE LOPES,1500107,ABAETETUBA,PA,Norte,1,3,3.299999952316284,0.0,0.0,Em atividade,Municipal
2013,15540901,E M E F DR VICENTE MAUES,1500107,ABAETETUBA,PA,Norte,1,3,3.4000000953674316,0.0,0.0,Em atividade,Municipal
2013,15554031,E M E F FRANCISCO MARQUES FERREIRA,1500107,ABAETETUBA,PA,Norte,1,3,3.9000000953674316,0.0,0.0,Em atividade,Municipal
2013,15548163,E M E F GOV MAGALHAES BARATA,1500107,ABAETETUBA,PA,Norte,1,3,4.300000190734863,0.0,0.0,Em atividade,Municipal
2013,15066363,E M E F JOAQUIM MENDES CONTENTE,1500107,ABAETETUBA,PA,Norte,1,3,4.599999904632568,0.0,0.0,Em atividade,Municipal
2013,15067173,E M E F MARIA DO CARMO ARAUJO DOS SANTOS,1500107,ABAETETUBA,PA,Norte,1,3,3.299999952316284,0.0,0.0,Em atividade,Municipal
2013,15065430,E M E F MARIUADIR SANTOS,1500107,ABAETETUBA,PA,Norte,1,3,3.700000047683716,0.0,0.0,Em atividade,Municipal
2013,15065472,E M E F NSRA DAS GRACAS,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065863,E M E F NSRA DE NAZARE,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15067181,E M E F NSRA DO GUADALUPE,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15066436,E M E F Nª SRA DAS GRACAS,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15066576,E M E F PROF IRACI MESSIAS SILVA,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15541622,E M E F PROF LAURA DOS SANTOS RIBEIRO,1500107,ABAETETUBA,PA,Norte,1,3,3.700000047683716,0.0,0.0,Em atividade,Municipal
2013,15066592,E M E F PROF MARIA ZAIDE CARDOSO,1500107,ABAETETUBA,PA,Norte,1,3,3.299999952316284,0.0,0.0,Em atividade,Municipal
2013,15064786,E M E F PROF MAXIMIANO A RODRIGUES,1500107,ABAETETUBA,PA,Norte,1,3,3.700000047683716,0.0,0.0,Em atividade,Municipal
2013,15572188,E M E F SANTA LUZIA,1500107,ABAETETUBA,PA,Norte,1,3,3.9000000953674316,0.0,0.0,Em atividade,Municipal
2013,15066029,E M E F SAO BENEDITO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15066932,E M E I E F CARLAIDE CARDOSO FERREIRA JORGE,1500107,ABAETETUBA,PA,Norte,1,3,5.0,0.0,0.0,Em atividade,Municipal
2013,15066355,E M E I E F JOAO XXIII,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15559840,E M E I E F PE CARLOS MANTONI,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15066665,E M E I E F SANTA ANASTACIA,1500107,ABAETETUBA,PA,Norte,1,3,3.799999952316284,0.0,0.0,Em atividade,Municipal
2013,15066630,E M E I E F SAO LUCAS,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065669,E M E I F 15 DE AGOSTO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065367,E M E I F 8 DE DEZEMBRO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15576302,E M E I F ADRIANO RODRIGUES CARDOSO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15540898,E M E I F ALEGRIA DE SABER,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065600,E M E I F ARCELINO LOBATO,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15129004,E M E I F BOA ESPERANCA,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065723,E M E I F BOM JESUS,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15519821,E M E I F BOM PASTOR,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15064255,E M E I F CAMINHO DA ESPERANCA,1500107,ABAETETUBA,PA,Norte,1,3,4.400000095367432,0.0,0.0,Em atividade,Municipal
2013,15065731,E M E I F CAP JOAO REIS,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
2013,15065740,E M E I F COMANDANTE GERMANO,1500107,ABAETETUBA,PA,Norte,1,3,4.099999904632568,0.0,0.0,Em atividade,Municipal
2013,15064310,E M E I F CRIANCA ESPERANCA,1500107,ABAETETUBA,PA,Norte,1,3,5.300000190734863,0.0,0.0,Em atividade,Municipal
2013,15065758,E M E I F CRISTO REDENTOR,1500107,ABAETETUBA,PA,Norte,1,3,3.799999952316284,0.0,0.0,Em atividade,Municipal
2013,15064840,E M E I F CRISTO SALVADOR,1500107,ABAETETUBA,PA,Norte,1,3,0.0,0.0,0.0,Em atividade,Municipal
